"game_rk";"quest_rk";"employee_rk";"game_dttm";"price";"game_flg";"finish_flg";"time"
707421;5745;28468;"2018-02-14 00:15:00";3200;1;0;
707425;5747;28500;"2018-01-05 17:15:00";3000;1;1;50
707429;5743;28479;"2018-01-04 16:45:00";4000;1;1;50
707433;5744;28472;"2018-01-09 13:45:00";4000;1;1;33
707437;5752;28474;"2018-02-07 01:30:00";4000;1;0;
707441;5766;28481;"2018-02-08 19:15:00";4000;1;0;
707445;5750;28469;"2018-01-25 20:30:00";3000;1;1;46
707449;5747;28500;"2018-01-21 22:15:00";3000;1;1;39
707453;5762;28507;"2018-01-14 07:45:00";3200;1;1;47
707457;5743;28479;"2018-02-16 14:45:00";3200;0;;
707461;5745;28510;"2018-01-30 12:15:00";3200;0;;
707465;5760;28481;"2018-02-18 18:45:00";4000;1;1;35
707469;5768;28458;"2018-01-05 23:00:00";2400;1;1;43
707473;5746;28513;"2018-01-02 11:15:00";4000;1;1;35
707477;5763;28502;"2018-02-07 16:00:00";4000;1;1;50
707481;5739;28459;"2018-01-05 11:30:00";4000;1;0;
707485;5744;28516;"2018-02-23 17:45:00";5000;1;1;34
707489;5744;28483;"2018-01-12 17:45:00";4000;1;1;36
707493;5767;28478;"2018-01-30 23:30:00";3200;1;1;37
707497;5745;28468;"2018-02-19 09:15:00";3200;1;1;40
707501;5762;28504;"2018-01-06 13:45:00";4000;1;1;49
707505;5754;28473;"2018-01-15 15:00:00";3200;1;1;50
707509;5748;28490;"2018-02-25 01:15:00";4000;1;0;
707513;5742;28520;"2018-01-05 06:45:00";4000;1;1;32
707517;5762;28468;"2018-01-04 05:45:00";3200;0;;
707521;5745;28485;"2018-02-15 19:15:00";4000;1;1;30
707525;5761;28465;"2018-01-07 07:30:00";3200;1;1;42
707529;5760;28476;"2018-01-19 11:45:00";3200;1;1;47
707533;5765;28493;"2018-01-27 18:15:00";5000;1;1;38
707537;5763;28509;"2018-01-16 18:00:00";5000;1;0;
707541;5763;28502;"2018-01-31 14:00:00";4000;1;1;32
707545;5744;28472;"2018-01-28 12:45:00";4000;0;;
707549;5745;28507;"2018-01-23 05:15:00";3200;1;1;37
707553;5749;28508;"2018-01-01 20:45:00";4000;1;1;39
707557;5772;28468;"2018-02-20 10:30:00";3200;1;1;50
707561;5757;28477;"2018-02-11 01:30:00";2400;0;;
707565;5746;28467;"2018-01-21 21:15:00";5000;1;1;50
707569;5772;28507;"2018-01-08 01:30:00";3200;0;;
707573;5742;28520;"2018-02-28 05:45:00";4000;0;;
707577;5742;28502;"2018-01-04 20:45:00";5000;1;1;30
707581;5768;28511;"2018-01-31 22:00:00";3000;0;;
707584;5755;28516;"2018-01-02 15:30:00";5000;1;1;35
707588;5743;28484;"2018-01-29 15:45:00";3200;1;1;32
707592;5751;28461;"2018-02-03 06:30:00";2400;1;0;
707596;5767;28495;"2018-02-06 10:30:00";3200;1;1;43
707600;5757;28457;"2018-02-09 16:30:00";2400;1;1;48
707604;5768;28458;"2018-01-09 16:00:00";2400;1;1;34
707608;5760;28473;"2018-02-16 22:45:00";4000;1;0;
707612;5759;28515;"2018-02-16 20:15:00";5000;1;1;50
707616;5754;28478;"2018-01-06 21:00:00";4000;1;1;50
707620;5770;28511;"2018-02-16 18:15:00";3000;0;;
707624;5773;28459;"2018-02-26 17:45:00";4000;1;1;43
707628;5751;28461;"2018-02-18 08:30:00";2400;1;1;34
707632;5740;28503;"2018-02-19 13:30:00";2400;1;0;
707636;5759;28498;"2018-01-03 22:15:00";5000;0;;
707640;5771;28482;"2018-02-22 17:00:00";4000;1;1;40
707644;5755;28490;"2018-01-01 07:30:00";4000;1;1;48
707648;5751;28461;"2018-01-26 09:30:00";2400;1;0;
707652;5755;28483;"2018-01-07 18:30:00";5000;1;1;33
707656;5742;28520;"2018-02-07 07:45:00";4000;1;1;40
707660;5740;28497;"2018-02-03 11:30:00";2400;0;;
707664;5772;28510;"2018-01-30 18:30:00";4000;1;0;
706934;5770;28461;"2018-02-12 06:15:00";2400;1;1;33
706938;5747;28500;"2018-01-21 14:15:00";3000;1;1;50
706942;5762;28485;"2018-01-12 13:45:00";3200;1;1;48
706946;5751;28458;"2018-02-02 15:30:00";2400;0;;
706950;5765;28474;"2018-02-13 01:15:00";4000;1;1;38
706954;5750;28469;"2018-01-16 18:30:00";3000;1;1;41
706958;5748;28483;"2018-02-19 16:15:00";4000;1;1;35
706962;5768;28454;"2018-02-18 19:00:00";3000;1;1;40
706966;5755;28516;"2018-01-17 23:30:00";4000;1;1;33
706970;5753;28489;"2018-01-17 14:45:00";4000;0;;
706974;5764;28479;"2018-02-07 22:00:00";4000;0;;
706978;5758;28458;"2018-01-09 12:45:00";2400;1;0;
706982;5765;28509;"2018-01-04 14:15:00";5000;0;;
706986;5760;28495;"2018-01-09 08:45:00";3200;1;0;
706990;5758;28475;"2018-01-16 07:45:00";2400;1;1;40
706994;5766;28481;"2018-01-17 13:15:00";3200;0;;
706998;5764;28484;"2018-02-27 16:00:00";3200;1;1;50
707002;5763;28509;"2018-02-22 12:00:00";4000;1;1;37
707006;5755;28522;"2018-02-24 10:30:00";4000;1;1;41
707010;5760;28481;"2018-02-08 17:45:00";3200;1;1;44
707014;5752;28474;"2018-01-05 06:30:00";4000;1;1;48
707018;5765;28493;"2018-02-15 12:15:00";4000;1;1;41
707022;5765;28493;"2018-02-20 15:15:00";4000;0;;
707026;5760;28476;"2018-01-13 03:45:00";3200;1;0;
707030;5746;28463;"2018-01-26 02:15:00";4000;0;;
707034;5748;28490;"2018-01-25 07:15:00";4000;0;;
707038;5750;28469;"2018-01-07 20:30:00";3000;1;1;40
707042;5766;28473;"2018-02-19 22:15:00";4000;0;;
707046;5742;28521;"2018-01-03 06:45:00";4000;1;1;38
707050;5746;28471;"2018-01-05 21:15:00";5000;1;1;41
707054;5771;28499;"2018-02-25 12:00:00";4000;1;1;45
707058;5757;28480;"2018-01-27 21:30:00";3000;0;;
707062;5752;28474;"2018-02-26 08:30:00";4000;0;;
707066;5743;28496;"2018-01-28 14:45:00";4000;1;1;45
707070;5772;28468;"2018-01-04 03:30:00";3200;0;;
707075;5745;28468;"2018-02-05 08:15:00";3200;0;;
707079;5765;28509;"2018-02-18 15:15:00";5000;1;1;37
707083;5771;28499;"2018-01-24 15:00:00";4000;1;1;38
707087;5748;28516;"2018-02-06 20:15:00";5000;1;0;
707091;5761;28484;"2018-02-20 15:30:00";3200;0;;
707095;5742;28521;"2018-01-23 11:45:00";4000;1;1;35
707099;5772;28504;"2018-02-19 18:30:00";4000;0;;
707103;5759;28498;"2018-02-17 21:15:00";5000;1;1;43
707107;5768;28511;"2018-02-09 13:00:00";2400;0;;
707111;5770;28511;"2018-02-13 16:15:00";2400;1;1;33
707115;5741;28486;"2018-02-06 10:00:00";2400;0;;
707119;5743;28465;"2018-01-07 01:45:00";3200;1;0;
707123;5743;28465;"2018-02-20 06:45:00";3200;0;;
707127;5740;28497;"2018-02-09 13:30:00";2400;1;1;34
707131;5759;28515;"2018-01-09 19:15:00";5000;1;1;50
707135;5742;28474;"2018-02-05 02:45:00";4000;0;;
707139;5765;28502;"2018-01-12 19:15:00";5000;1;1;46
707143;5754;28492;"2018-01-16 09:00:00";3200;0;;
707147;5749;28508;"2018-01-19 18:45:00";4000;1;1;39
707151;5762;28501;"2018-01-19 01:45:00";3200;1;1;50
707155;5761;28496;"2018-02-13 14:30:00";3200;1;1;50
707159;5765;28493;"2018-01-15 14:15:00";4000;1;1;41
707163;5752;28474;"2018-02-16 01:30:00";4000;1;0;
707167;5757;28477;"2018-01-29 11:30:00";2400;1;1;48
707171;5757;28494;"2018-01-01 01:30:00";2400;1;1;42
707175;5758;28475;"2018-02-28 11:45:00";2400;0;;
707179;5758;28454;"2018-01-13 14:45:00";3000;1;1;48
707183;5744;28483;"2018-02-03 21:45:00";5000;1;1;42
707187;5742;28521;"2018-02-26 03:45:00";4000;0;;
707191;5754;28495;"2018-01-27 02:00:00";3200;0;;
707195;5755;28516;"2018-02-17 21:30:00";5000;1;1;31
707199;5749;28508;"2018-02-25 20:45:00";4000;0;;
707203;5763;28521;"2018-02-17 01:00:00";4000;1;1;36
707207;5748;28522;"2018-01-27 00:15:00";4000;1;0;
707211;5749;28508;"2018-02-09 11:45:00";3200;1;1;45
707215;5765;28521;"2018-01-24 04:15:00";4000;1;1;35
707219;5755;28522;"2018-01-14 03:30:00";4000;1;1;32
707223;5750;28491;"2018-01-21 20:30:00";3000;1;1;30
707227;5747;28500;"2018-02-03 20:15:00";3000;1;1;45
707231;5739;28462;"2018-02-08 14:30:00";4000;1;1;40
707235;5748;28516;"2018-01-30 20:15:00";5000;1;0;
707239;5744;28522;"2018-02-26 01:45:00";4000;1;1;49
707243;5763;28493;"2018-01-08 21:00:00";5000;1;1;41
707247;5752;28520;"2018-02-23 04:30:00";4000;1;1;47
707251;5751;28475;"2018-01-17 08:30:00";2400;0;;
707255;5742;28521;"2018-02-12 10:45:00";4000;1;1;40
707259;5763;28509;"2018-02-01 14:00:00";4000;1;1;46
707263;5756;28482;"2018-01-04 13:45:00";5000;0;;
707267;5753;28498;"2018-01-29 15:45:00";4000;0;;
707271;5754;28495;"2018-02-24 06:00:00";3200;1;0;
707275;5762;28504;"2018-02-07 20:45:00";4000;1;1;46
707279;5767;28473;"2018-02-16 14:30:00";3200;0;;
707283;5742;28502;"2018-02-18 23:45:00";4000;1;0;
707287;5773;28464;"2018-01-24 13:45:00";4000;1;1;38
707291;5752;28509;"2018-02-13 12:30:00";4000;1;0;
707295;5752;28509;"2018-01-18 19:30:00";5000;1;1;46
707299;5752;28521;"2018-01-05 05:30:00";4000;1;1;32
707303;5764;28465;"2018-02-10 01:00:00";3200;1;0;
707307;5750;28486;"2018-02-23 11:30:00";2400;1;1;39
707311;5757;28487;"2018-02-28 12:30:00";2400;1;1;46
707315;5743;28514;"2018-02-05 11:45:00";3200;0;;
707319;5752;28474;"2018-02-13 01:30:00";4000;1;1;50
707323;5744;28472;"2018-01-12 21:45:00";5000;1;1;46
707327;5754;28481;"2018-02-08 21:00:00";4000;1;1;41
707328;5739;28464;"2018-01-18 15:30:00";4000;1;1;49
707332;5754;28495;"2018-01-14 01:00:00";3200;0;;
707336;5768;28458;"2018-01-21 22:00:00";3000;0;;
707340;5770;28511;"2018-02-09 21:15:00";3000;1;1;36
707344;5772;28468;"2018-01-19 05:30:00";3200;0;;
707348;5767;28478;"2018-01-03 15:30:00";4000;0;;
707352;5768;28511;"2018-02-03 23:00:00";2400;1;1;44
707356;5757;28477;"2018-01-05 03:30:00";2400;1;1;47
707360;5744;28483;"2018-01-31 22:45:00";5000;0;;
707364;5757;28505;"2018-01-01 01:30:00";2400;0;;
707368;5746;28463;"2018-01-08 02:15:00";4000;1;1;34
707372;5760;28481;"2018-01-15 12:45:00";3200;0;;
707376;5756;28499;"2018-01-06 15:45:00";5000;1;1;32
707380;5743;28465;"2018-01-17 06:45:00";3200;0;;
707384;5749;28466;"2018-01-15 18:45:00";4000;1;1;40
707388;5752;28493;"2018-01-21 14:30:00";5000;1;1;45
707392;5739;28464;"2018-02-21 13:30:00";4000;1;0;
707396;5744;28490;"2018-02-10 03:45:00";4000;1;1;48
707400;5763;28520;"2018-02-04 01:00:00";4000;0;;
707404;5770;28475;"2018-01-01 05:15:00";2400;1;0;
707408;5750;28469;"2018-02-16 18:30:00";3000;1;1;39
707412;5747;28500;"2018-01-14 15:15:00";3000;1;0;
707416;5758;28460;"2018-01-29 06:45:00";2400;1;1;40
707420;5771;28482;"2018-01-23 20:00:00";5000;1;0;
707424;5741;28469;"2018-02-18 23:00:00";2400;1;0;
707428;5745;28468;"2018-01-26 02:15:00";3200;0;;
707432;5767;28495;"2018-01-21 08:30:00";3200;1;1;50
707436;5747;28503;"2018-02-02 16:15:00";2400;1;1;45
707440;5767;28495;"2018-02-27 08:30:00";3200;0;;
707444;5764;28519;"2018-01-29 10:00:00";3200;1;1;42
707448;5741;28506;"2018-01-08 06:00:00";2400;1;1;45
707452;5764;28519;"2018-01-31 07:00:00";3200;0;;
707456;5771;28482;"2018-02-10 13:00:00";5000;1;1;39
707460;5750;28491;"2018-02-24 16:30:00";3000;1;0;
707464;5755;28472;"2018-01-01 22:30:00";5000;1;1;44
707468;5773;28459;"2018-02-05 21:45:00";5000;1;1;30
707472;5761;28479;"2018-02-13 14:30:00";3200;1;1;46
707476;5770;28460;"2018-02-22 01:15:00";2400;1;1;37
707480;5746;28513;"2018-02-14 07:15:00";4000;0;;
707484;5759;28489;"2018-02-17 12:15:00";4000;1;1;50
707488;5760;28478;"2018-01-19 12:45:00";3200;1;0;
707492;5744;28472;"2018-02-01 12:45:00";4000;1;1;49
707496;5747;28500;"2018-02-26 17:15:00";2400;1;1;50
707500;5760;28492;"2018-01-20 08:45:00";3200;1;0;
707504;5773;28464;"2018-02-16 12:45:00";4000;1;1;43
707508;5746;28513;"2018-01-27 08:15:00";4000;1;1;30
707512;5761;28465;"2018-01-08 10:30:00";3200;1;1;42
707516;5760;28476;"2018-01-29 10:45:00";3200;1;1;50
707520;5766;28473;"2018-01-19 20:15:00";4000;1;0;
707524;5744;28490;"2018-01-19 05:45:00";4000;1;1;45
707528;5761;28496;"2018-02-01 12:30:00";3200;1;1;41
707532;5740;28497;"2018-02-27 11:30:00";2400;1;1;33
707536;5746;28471;"2018-02-24 16:15:00";5000;1;1;31
707540;5759;28498;"2018-01-15 14:15:00";4000;1;1;50
707544;5754;28473;"2018-02-03 21:00:00";4000;1;0;
707548;5741;28512;"2018-02-16 03:00:00";2400;0;;
707552;5747;28503;"2018-01-29 12:15:00";2400;1;1;50
707556;5763;28521;"2018-01-14 07:00:00";4000;1;1;35
707560;5767;28478;"2018-02-03 23:30:00";3200;1;1;46
707564;5743;28465;"2018-01-07 05:45:00";3200;1;0;
707568;5761;28496;"2018-01-01 16:30:00";4000;0;;
707572;5761;28514;"2018-02-27 02:30:00";3200;1;1;34
707576;5753;28489;"2018-02-26 16:45:00";4000;0;;
707580;5772;28485;"2018-01-04 22:30:00";4000;1;1;50
707585;5748;28472;"2018-02-07 12:15:00";4000;0;;
707589;5748;28472;"2018-02-27 21:15:00";5000;1;1;39
707593;5769;28518;"2018-02-10 15:00:00";4000;1;1;47
707597;5754;28495;"2018-01-08 11:00:00";3200;1;1;34
707601;5742;28509;"2018-01-16 14:45:00";4000;1;1;36
707605;5756;28482;"2018-02-20 14:45:00";4000;0;;
707609;5764;28465;"2018-01-05 08:00:00";3200;1;1;50
707613;5767;28492;"2018-01-16 07:30:00";3200;1;1;39
707617;5764;28496;"2018-02-18 23:00:00";3200;1;1;47
707621;5754;28473;"2018-01-13 14:00:00";4000;1;1;38
707625;5766;28476;"2018-02-07 05:15:00";3200;1;1;50
707629;5756;28470;"2018-01-08 21:45:00";5000;1;1;30
707633;5770;28460;"2018-01-14 04:15:00";2400;1;1;42
707637;5757;28477;"2018-02-06 02:30:00";2400;0;;
707641;5760;28478;"2018-02-09 13:45:00";3200;0;;
707645;5769;28466;"2018-01-29 21:00:00";4000;1;0;
707649;5755;28522;"2018-01-12 06:30:00";4000;0;;
707653;5741;28488;"2018-02-19 20:00:00";3000;1;1;42
707657;5741;28486;"2018-01-21 04:00:00";2400;0;;
707661;5758;28461;"2018-01-30 04:45:00";2400;1;1;32
707665;5757;28487;"2018-02-24 13:30:00";3000;1;1;31
706937;5746;28467;"2018-02-27 19:15:00";5000;1;1;48
706941;5755;28522;"2018-02-27 10:30:00";4000;0;;
706945;5760;28476;"2018-02-14 06:45:00";3200;1;1;43
706949;5771;28499;"2018-02-12 15:00:00";4000;1;1;48
706953;5743;28519;"2018-01-07 09:45:00";3200;0;;
706957;5742;28520;"2018-02-02 02:45:00";4000;1;1;33
706961;5753;28489;"2018-02-14 18:45:00";5000;1;0;
706965;5770;28461;"2018-02-17 03:15:00";2400;0;;
706969;5744;28456;"2018-02-23 02:45:00";4000;0;;
706973;5742;28502;"2018-02-01 12:45:00";4000;0;;
706977;5741;28488;"2018-01-22 12:00:00";2400;0;;
706981;5745;28501;"2018-02-25 03:15:00";3200;1;1;32
706985;5742;28474;"2018-01-22 09:45:00";4000;0;;
706989;5742;28521;"2018-02-17 01:45:00";4000;1;1;43
706993;5770;28511;"2018-01-27 15:15:00";3000;1;1;43
706997;5766;28478;"2018-02-27 19:15:00";4000;1;1;50
707001;5749;28508;"2018-02-07 16:45:00";3200;0;;
707005;5761;28514;"2018-02-26 11:30:00";3200;1;1;40
707009;5745;28504;"2018-02-25 18:15:00";4000;1;1;49
707013;5767;28492;"2018-01-13 09:30:00";3200;0;;
707017;5766;28495;"2018-01-02 05:15:00";3200;1;0;
707021;5769;28466;"2018-02-26 15:00:00";3200;1;0;
707025;5757;28487;"2018-01-01 14:30:00";3000;1;1;47
707029;5742;28474;"2018-01-23 10:45:00";4000;0;;
707033;5767;28476;"2018-01-11 10:30:00";3200;0;;
707037;5746;28463;"2018-01-08 04:15:00";4000;0;;
707041;5763;28493;"2018-02-20 21:00:00";5000;1;1;47
707045;5741;28486;"2018-02-21 08:00:00";2400;1;0;
707049;5755;28456;"2018-02-26 02:30:00";4000;0;;
707053;5767;28492;"2018-02-10 03:30:00";3200;1;1;41
707057;5773;28462;"2018-02-16 17:45:00";4000;1;1;35
707061;5746;28471;"2018-01-09 14:15:00";4000;1;1;33
707065;5766;28478;"2018-02-09 23:15:00";3200;1;1;45
707069;5760;28476;"2018-01-10 09:45:00";3200;1;0;
707072;5773;28462;"2018-01-13 17:45:00";5000;1;1;32
707076;5755;28472;"2018-02-19 16:30:00";4000;1;1;30
707080;5746;28463;"2018-01-14 10:15:00";4000;1;1;41
707084;5767;28478;"2018-01-18 15:30:00";3200;1;1;48
707088;5740;28503;"2018-02-08 20:30:00";3000;1;0;
707092;5765;28502;"2018-02-04 18:15:00";5000;1;1;36
707096;5750;28469;"2018-02-24 23:30:00";2400;1;1;49
707100;5771;28470;"2018-01-14 19:00:00";5000;1;1;38
707104;5761;28465;"2018-01-02 04:30:00";3200;1;1;31
707108;5744;28472;"2018-01-01 14:45:00";5000;1;1;34
707112;5772;28510;"2018-02-05 13:30:00";3200;0;;
707116;5772;28507;"2018-01-11 09:30:00";3200;1;1;50
707120;5744;28516;"2018-02-15 16:45:00";4000;1;1;38
707124;5752;28493;"2018-02-05 23:30:00";4000;0;;
707128;5767;28473;"2018-01-24 23:30:00";3200;1;1;43
707132;5739;28464;"2018-01-07 18:30:00";5000;1;1;48
707136;5760;28478;"2018-02-06 15:45:00";3200;0;;
707140;5770;28511;"2018-02-21 17:15:00";2400;0;;
707144;5759;28515;"2018-02-04 22:15:00";5000;1;0;
707148;5773;28459;"2018-01-17 11:45:00";4000;1;1;43
707152;5771;28499;"2018-02-01 14:00:00";4000;1;1;30
707156;5750;28491;"2018-01-17 13:30:00";2400;1;0;
707160;5754;28476;"2018-02-10 07:00:00";3200;0;;
707164;5766;28481;"2018-01-26 21:15:00";4000;0;;
707168;5768;28454;"2018-02-03 13:00:00";3000;1;1;44
707172;5740;28500;"2018-02-08 11:30:00";2400;0;;
707176;5745;28501;"2018-01-25 05:15:00";3200;0;;
707180;5763;28520;"2018-02-28 05:00:00";4000;1;1;34
707184;5769;28508;"2018-02-07 14:00:00";3200;0;;
707188;5741;28512;"2018-02-26 06:00:00";2400;1;0;
707192;5764;28479;"2018-01-06 21:00:00";4000;1;1;49
707196;5741;28512;"2018-01-10 11:00:00";2400;1;1;50
707200;5757;28505;"2018-02-20 06:30:00";2400;1;1;41
707204;5763;28520;"2018-01-28 09:00:00";4000;1;1;37
707208;5751;28461;"2018-02-12 04:30:00";2400;0;;
707212;5750;28491;"2018-01-03 20:30:00";3000;0;;
707216;5744;28456;"2018-01-16 07:45:00";4000;1;0;
707220;5763;28474;"2018-02-25 01:00:00";4000;1;1;42
707224;5767;28495;"2018-01-09 10:30:00";3200;1;1;30
707228;5744;28490;"2018-02-02 06:45:00";4000;0;;
707232;5761;28514;"2018-02-15 04:30:00";3200;1;1;45
707236;5751;28475;"2018-02-28 11:30:00";2400;0;;
707240;5746;28467;"2018-02-07 20:15:00";5000;1;1;30
707244;5743;28496;"2018-02-13 20:45:00";4000;1;0;
707248;5768;28461;"2018-01-21 10:00:00";2400;1;1;38
707252;5769;28508;"2018-01-01 22:00:00";4000;1;1;38
707256;5765;28521;"2018-01-11 09:15:00";4000;1;1;30
707260;5763;28520;"2018-01-28 05:00:00";4000;1;1;30
707264;5744;28483;"2018-01-04 18:45:00";5000;1;1;37
707268;5764;28465;"2018-01-25 11:00:00";3200;0;;
707272;5763;28521;"2018-02-27 06:00:00";4000;0;;
707276;5764;28479;"2018-01-16 22:00:00";4000;0;;
707280;5761;28496;"2018-02-15 15:30:00";3200;0;;
707284;5772;28507;"2018-01-26 01:30:00";3200;1;1;43
707288;5748;28490;"2018-02-10 05:15:00";4000;1;0;
707292;5754;28476;"2018-01-28 07:00:00";3200;1;1;47
707296;5770;28511;"2018-02-28 12:15:00";2400;1;0;
707300;5770;28454;"2018-01-21 17:15:00";3000;1;1;50
707304;5768;28458;"2018-02-20 21:00:00";3000;1;1;43
707308;5761;28514;"2018-01-30 02:30:00";3200;1;1;45
707312;5748;28490;"2018-02-19 01:15:00";4000;0;;
707316;5761;28465;"2018-02-22 03:30:00";3200;0;;
707320;5760;28473;"2018-01-18 13:45:00";3200;0;;
707324;5755;28522;"2018-01-08 05:30:00";4000;0;;
707331;5762;28504;"2018-01-07 18:45:00";4000;1;1;50
707335;5769;28508;"2018-01-25 18:00:00";4000;1;1;46
707339;5773;28462;"2018-01-04 11:45:00";4000;1;0;
707343;5758;28454;"2018-02-28 18:45:00";3000;0;;
707347;5755;28522;"2018-01-08 03:30:00";4000;1;1;43
707351;5743;28496;"2018-02-22 14:45:00";3200;1;0;
707355;5765;28521;"2018-01-02 11:15:00";4000;0;;
707359;5745;28504;"2018-01-16 20:15:00";4000;1;1;45
707363;5758;28511;"2018-02-21 21:45:00";3000;0;;
707367;5755;28516;"2018-01-24 12:30:00";4000;1;1;35
707371;5748;28490;"2018-02-14 10:15:00";4000;1;1;31
707375;5754;28478;"2018-01-27 19:00:00";4000;1;1;43
707379;5744;28472;"2018-01-27 19:45:00";5000;1;1;48
707383;5766;28473;"2018-02-09 19:15:00";4000;1;0;
707387;5754;28492;"2018-01-17 08:00:00";3200;1;1;41
707391;5758;28460;"2018-01-10 11:45:00";2400;0;;
707395;5748;28522;"2018-01-14 11:15:00";4000;1;0;
707399;5760;28478;"2018-02-18 13:45:00";4000;1;0;
707403;5772;28507;"2018-02-08 03:30:00";3200;1;1;44
707407;5745;28468;"2018-01-05 08:15:00";3200;0;;
707411;5765;28520;"2018-02-28 03:15:00";4000;1;1;49
707415;5763;28502;"2018-01-31 22:00:00";5000;1;1;44
707419;5739;28459;"2018-02-05 13:30:00";4000;0;;
707423;5750;28486;"2018-01-15 06:30:00";2400;1;1;30
707427;5745;28501;"2018-02-11 06:15:00";3200;0;;
707431;5760;28481;"2018-01-26 19:45:00";4000;1;0;
707435;5772;28504;"2018-01-03 19:30:00";4000;1;1;43
707439;5741;28512;"2018-01-08 10:00:00";2400;1;1;50
707443;5740;28503;"2018-01-26 20:30:00";3000;1;1;50
707447;5752;28474;"2018-01-19 05:30:00";4000;0;;
707451;5773;28464;"2018-02-13 22:45:00";5000;1;1;37
707455;5760;28476;"2018-02-13 05:45:00";3200;1;1;46
707459;5754;28478;"2018-01-18 19:00:00";4000;0;;
707463;5766;28492;"2018-01-28 03:15:00";3200;1;1;50
707467;5743;28484;"2018-02-26 13:45:00";3200;0;;
707471;5744;28522;"2018-02-18 06:45:00";4000;0;;
707475;5750;28491;"2018-02-08 23:30:00";2400;1;1;47
707479;5771;28470;"2018-01-30 18:00:00";5000;1;1;47
707483;5745;28501;"2018-02-08 10:15:00";3200;1;1;40
707487;5744;28522;"2018-02-12 08:45:00";4000;0;;
707491;5765;28502;"2018-01-28 20:15:00";5000;1;1;50
707495;5757;28480;"2018-02-27 13:30:00";2400;1;0;
707499;5740;28497;"2018-02-04 18:30:00";3000;1;1;50
707503;5743;28479;"2018-02-22 20:45:00";4000;1;1;41
707507;5754;28473;"2018-02-04 20:00:00";4000;1;1;50
707511;5757;28457;"2018-02-24 22:30:00";3000;1;1;44
707515;5764;28479;"2018-01-24 17:00:00";3200;1;1;50
707519;5768;28461;"2018-02-18 10:00:00";2400;1;1;46
707523;5758;28511;"2018-01-25 18:45:00";3000;1;1;32
707527;5759;28489;"2018-01-25 19:15:00";5000;1;1;45
707531;5761;28496;"2018-01-22 18:30:00";4000;1;1;50
707535;5763;28493;"2018-02-15 14:00:00";4000;1;1;43
707539;5773;28462;"2018-02-28 19:45:00";5000;1;1;45
707543;5744;28490;"2018-02-20 02:45:00";4000;0;;
707547;5758;28460;"2018-01-26 10:45:00";2400;0;;
707551;5751;28460;"2018-02-16 05:30:00";2400;0;;
707555;5743;28514;"2018-01-29 01:45:00";3200;0;;
707559;5751;28511;"2018-01-28 14:30:00";3000;1;1;49
707563;5755;28456;"2018-02-04 03:30:00";4000;1;1;31
707567;5753;28489;"2018-01-28 19:45:00";5000;1;0;
707571;5755;28483;"2018-02-19 20:30:00";5000;0;;
707575;5745;28485;"2018-01-27 17:15:00";4000;0;;
707579;5751;28454;"2018-01-13 16:30:00";3000;1;1;49
707583;5764;28519;"2018-02-07 07:00:00";3200;0;;
707586;5750;28469;"2018-01-03 17:30:00";3000;0;;
707590;5744;28490;"2018-02-02 00:45:00";4000;0;;
707594;5753;28515;"2018-01-24 21:45:00";5000;0;;
707598;5761;28514;"2018-01-23 07:30:00";3200;1;1;33
707602;5754;28495;"2018-01-20 05:00:00";3200;1;1;49
707606;5748;28456;"2018-01-20 02:15:00";4000;0;;
707610;5746;28467;"2018-01-22 16:15:00";4000;0;;
707614;5758;28461;"2018-01-06 02:45:00";2400;0;;
707618;5752;28520;"2018-02-28 03:30:00";4000;0;;
707622;5747;28497;"2018-01-31 18:15:00";3000;1;1;50
707626;5743;28465;"2018-01-28 05:45:00";3200;1;0;
707630;5767;28495;"2018-01-15 06:30:00";3200;1;1;39
707634;5740;28500;"2018-01-05 17:30:00";3000;1;1;50
707638;5741;28488;"2018-02-16 18:00:00";3000;1;1;50
